id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog,fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I
LMC563.06.10649,05:51:04.23,-66:38:11.4,RRLYR,RRd,18.642,19.041,0.3808829,0.275,0.510605,PULS,337,18.642,0.3513999999999981,0.0850000000000008,-0.8029243932840924,0.3990000000000009,-0.4192085248511186,-0.2919149367668299,1.3405826305145228,1,OGLE4-GSEP-full\phot\I\LMC563.06.10649.dat,OGLE4-GSEP-full\phot\V\LMC563.06.10649.dat,337,18.64306824925816,18.642,18.62249178306247,0.112438547108164,0.0850000000000008,0.3513999999999981,29,19.073034482758622,19.136,18.99979132226981,0.1959519771267986,0.1649999999999991,0.554199999999998,0.4299662335004619,0.4939999999999998,0.3772995392073461,0.2756247074701888,-0.5596818541192435,3.62812176447628,0.4811572176161113,0.7236468412475036,-0.1404733292681249,0.2756247074701888,lomb_scargle,1.0,18.633551926762546,0.2374918644778662,0.1108445883359419,0.08098701050412732,7.436190557017369,0.4811996197539192,0.10921393398795194,3.2111542584670407,0.014068154034716498,4.9320936916281735,0.005430871117321828,3.1004385802965064,0.011464382547796957,0.40563362378461143,0.12881281280709514,4.792970481873678,0.04972690680587461,6.033346419254556,0.10497179370044178,0.127387204275621
LMC562.32.10422,05:51:04.30,-66:53:12.5,OTHER,,18.959,19.539,4.6878,0.136,,OTHER,344,18.968,0.2363999999999997,0.0489999999999994,0.6615853488053332,0.5800000000000018,0.67096907469322,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.10422.dat,OGLE4-GSEP-full\phot\V\LMC562.32.10422.dat,344,18.96860755813953,18.968,18.95906288110252,0.0744041446137975,0.0489999999999994,0.2363999999999997,29,19.538862068965518,19.528,19.535338914644612,0.0590899581376511,0.0339999999999989,0.1733999999999973,0.5702545108259791,0.5599999999999987,0.5762760335420936,4.687843754157075,0.6709731282151916,0.2133176898468986,0.4637564248353665,1.0000093336228242,4.053521971636442e-06,4.687843754157075,lomb_scargle,1.0,18.96068385720701,0.1493027173915336,0.06928200048393403,0.05421272702775172,1.0804244195484922,0.46910546917099505,0.06866074594530903,6.164732534969068,0.0040844172302925775,2.7444169703434387,0.005132174187534193,0.3702668008458257,0.006532677956799975,0.5029847559221314,0.05948693353180251,2.981322514764475,0.07474684576864589,0.7256251174773816,0.09514429048008753,0.9767958447642044
LMC562.15.11933,05:51:04.36,-67:34:19.0,LPV,OSARG,14.935,16.587,21.011,0.021,20.562,LPV,345,14.936,0.0427999999999997,0.0090000000000003,-0.4590832321018041,1.6519999999999992,1.3224467227603938,1.3130653548135105,0.9786302413021752,1,OGLE4-GSEP-full\phot\I\LMC562.15.11933.dat,OGLE4-GSEP-full\phot\V\LMC562.15.11933.dat,345,14.93542028985507,14.936,14.935420289855072,0.0128829770919981,0.0090000000000003,0.0427999999999997,29,16.58596551724138,16.588,16.586702171664943,0.0268054935182811,0.0159999999999982,0.0848000000000013,1.65054522738631,1.652000000000001,1.6512818818098705,21.01797165225889,1.3225908019521762,0.0475783304186027,0.2894780200443038,1.000331809635852,0.0001440791917823,21.01797165225889,lomb_scargle,1.0,14.935314071688172,0.020628535556622238,0.009912232493970385,0.010799500627596229,4.77624399393753,0.29729203046937525,0.009808087656316779,1.656627072276261,0.0008750181504420647,0.5635353958611702,0.0008049424266434018,0.12844048133778127,0.0008001127837468932,0.33899062727348755,0.08921394068888852,3.533466558488234,0.08206925293178721,1.4417445716885844,0.08157683860335306,6.2788529525276155
LMC562.15.11904,05:51:04.40,-67:31:37.5,LPV,SRV,14.347,16.816,94.5,0.148,126.0,LPV,345,14.356,0.2728000000000001,0.0549999999999997,-0.6266780312142242,2.4689999999999994,1.975431808509263,2.100370545117563,1.3333333333333333,1,OGLE4-GSEP-full\phot\I\LMC562.15.11904.dat,OGLE4-GSEP-full\phot\V\LMC562.15.11904.dat,345,14.344101449275362,14.356,14.344101449275362,0.0814565344444965,0.0549999999999997,0.2728000000000001,29,16.835793103448278,16.867,16.820424400145736,0.1405546104621526,0.0670000000000001,0.4287999999999989,2.491691654172916,2.511000000000001,2.476322950870374,0.4967026895318266,-0.3039034883927999,2.013276797318256,0.5714242011948102,0.0052561131167389,-2.279335296902063,0.4967026895318266,lomb_scargle,1.0,14.34602855667112,0.20172993367038178,0.09084562111163715,0.05132876269359548,107.89485792874655,0.6029275708986208,0.088937863062697,3.1474356856837535,0.009426160528396028,3.608447964913773,0.0134044088908744,2.2406927664531207,0.008628598320656862,1.261834487668239,0.10598591200410368,3.596761900725852,0.15071656130780794,5.364756323761032,0.0970182779698013,1.238462359292397
LMC563.31.6506,05:51:04.47,-65:43:03.7,LPV,OSARG,13.626,15.95,115.1,0.055,188.4,LPV,337,13.627,0.1945999999999994,0.043000000000001,0.3891761582406969,2.324,2.061075323629792,2.2750808984568587,1.636837532580365,1,OGLE4-GSEP-full\phot\I\LMC563.31.6506.dat,OGLE4-GSEP-full\phot\V\LMC563.31.6506.dat,337,13.621860534124629,13.627,13.621860534124629,0.0600480077061326,0.043000000000001,0.1945999999999994,29,15.947,15.926,15.947,0.0818888619672155,0.0549999999999997,0.2289999999999992,2.3251394658753703,2.2989999999999995,2.3251394658753703,741.3992550000004,2.8700521452900496,0.0013488009237344,0.6863082815304756,6.4413488705473565,0.808976821660258,741.3992550000004,lomb_scargle,0.85,13.602227641306087,0.22142102114701168,0.09659180442615607,0.02876463676626261,33.90339686672303,0.7705328177038064,0.09293492331819508,5.297644236142384,0.020469651060454463,0.5800328070473545,0.007984252465178457,4.533915080992935,0.014502475932664412,4.450327045055957,0.22025790014771393,2.551114949121759,0.08591229410973512,1.2073529869249562,0.15604979715763184,2.10930602202518
LMC563.31.6545,05:51:04.49,-65:37:04.8,LPV,OSARG,15.161,16.688,17.925,0.008,10.442,LPV,327,15.161,0.0299999999999993,0.0069999999999996,0.0070734972458268,1.5269999999999992,1.2534591643398378,1.0187836888746968,0.5825383542538354,1,OGLE4-GSEP-full\phot\I\LMC563.31.6545.dat,OGLE4-GSEP-full\phot\V\LMC563.31.6545.dat,327,15.161229357798163,15.161,15.161217617021276,0.00961494844684,0.0069999999999996,0.0299999999999993,28,16.682464285714286,16.6815,16.681930614654302,0.0097922196736783,0.0055000000000013,0.0296500000000001,1.5212349279161206,1.5205000000000002,1.5207129976330247,741.3992550000004,2.8700521452900496,0.0013488009237344,0.3437033943402998,41.36118577405859,1.6165929809502118,741.3992550000004,lomb_scargle,0.85,15.163011999055744,0.019914604325484468,0.008065207741929427,0.00723421122004955,2.143737401960527,0.43390613306296144,0.007175480247752081,3.754793814563141,0.0026615314053461195,4.505471350139647,0.001911903503577244,6.259187730673546,0.0016795638439676725,5.195474507728459,0.3709203166129429,3.279069028192951,0.26644955286110655,1.2779915941637094,0.2340698860531102,2.742669863835067
LMC563.14.8127,05:51:04.84,-66:18:09.6,LPV,OSARG,14.977,16.378,12.357,0.006,272.0,LPV,336,14.976,0.0222499999999996,0.004999999999999,0.0994683990379252,1.4009999999999998,1.09191304667608,2.4345689040341987,22.011815165493243,1,OGLE4-GSEP-full\phot\I\LMC563.14.8127.dat,OGLE4-GSEP-full\phot\V\LMC563.14.8127.dat,336,14.976598214285714,14.976,14.976598214285714,0.0070859876292795,0.004999999999999,0.0222499999999996,29,16.37934482758621,16.378,16.37916927592955,0.0109063410849865,0.0079999999999991,0.0326000000000021,1.402746613300495,1.4019999999999992,1.402571061643835,0.4983701979835041,-0.3024479359281214,2.0065405275961137,0.118637083718629,0.0403310025073645,-1.3943609826042014,0.4983701979835041,lomb_scargle,1.0,14.976943266853155,0.010584820904408217,0.004084715280040637,0.006532382137792792,1.7486392039194736,0.1501497909371724,0.0036883057363497804,0.12045296933015456,0.0013908275527459958,4.9239039035133425,0.0009547783911054436,0.6767361923904693,0.00048507386716607504,5.899477196734234,0.37709117740398096,4.682997964853033,0.25886638997838685,0.3153772844000057,0.13151671847197244,5.417665319413616
LMC562.24.12212,05:51:04.85,-67:11:17.4,RRLYR,RRab,18.335,18.932,0.711189,0.385,,PULS,345,18.351,0.3780000000000001,0.1020000000000003,-1.1609740676151483,0.5969999999999978,-0.1480149692429125,,,0,OGLE4-GSEP-full\phot\I\LMC562.24.12212.dat,OGLE4-GSEP-full\phot\V\LMC562.24.12212.dat,345,18.33627826086956,18.351,18.316606953322303,0.1233127910592697,0.1020000000000003,0.3780000000000001,29,18.959344827586207,19.027,18.91702688319378,0.1897897851876552,0.1149999999999984,0.5255999999999972,0.6230665667166448,0.6760000000000019,0.6004199298714781,0.7111939701807646,-0.1480119341642798,1.4060861620435694,0.7209281400853423,1.0000069885512357,3.035078632696031e-06,0.7111939701807646,lomb_scargle,1.0,18.341270793183597,0.38436729257466595,0.15997620946347668,0.03232537630861075,1.3468527419603504,0.9312819347794901,0.14064608534010117,2.630474294126199,0.059972147733061205,3.4016783040079406,0.04069643239287657,4.49621131599117,0.02362642926011152,5.649431667750001,0.42640467090172096,4.4239150229351285,0.2893534668559535,2.887973740792159,0.1679849759271979,1.4107197984247914
LMC563.31.30,05:51:04.88,-65:48:58.1,LPV,OSARG,15.556,16.909,10.819,0.01,283.0,LPV,337,15.555,0.0271999999999987,0.0060000000000002,-0.2246472752072659,1.3529999999999998,1.0341871207934523,2.45178643552429,26.157685553193453,1,OGLE4-GSEP-full\phot\I\LMC563.31.30.dat,,337,15.5563412462908,15.555,15.556390752746372,0.0087037479400567,0.0060000000000002,0.0271999999999987,0,,,,,,,,,,0.9937097938765695,-0.0027404298079637,1.0063300232745938,0.1769755095206586,0.0918485806337526,-1.0369275506014162,0.9937097938765695,lomb_scargle,1.0,15.556105570568864,0.013193162879438704,0.005771145512310407,0.007724401067190013,2.373553612915971,0.21237948506868987,0.005186912035501828,2.7276484640466636,0.001424707873670127,4.45178876731243,0.002050207613495995,0.1949103883847673,0.000410999119819283,6.043711515359802,0.27467361388022615,5.279677146398689,0.39526554517665724,4.578335610603948,0.07923772699559947,1.4163029663527338
LMC562.07.11060,05:51:04.92,-67:53:22.4,LPV,OSARG,15.114,16.715,22.877,0.009,63.11,LPV,345,15.115,0.0237999999999996,0.004999999999999,0.1543914596553182,1.600999999999999,1.3593990721808866,1.8000981801747755,2.7586659089915635,1,OGLE4-GSEP-full\phot\I\LMC562.07.11060.dat,,345,15.114220289855073,15.115,15.114249072431038,0.0074707293102727,0.004999999999999,0.0237999999999996,0,,,,,,,,,,1.0455738170564264,0.0193546992374756,0.9564126259543022,0.1049669017701616,0.0457041490167603,-1.3400443729434108,1.0455738170564264,lomb_scargle,1.0,15.11431098302249,0.010419934166731346,0.003927278630147489,0.006987980825970032,1.968248824153657,0.1250617405287605,0.003552400274071604,1.6168864033495225,0.0010314602387604974,4.520246077557111,0.0005000632395577327,0.05582467765251548,0.0012206540312014252,2.1841433416223937,0.29035586059627316,1.2864732708580662,0.14076770661448643,1.4883507747835347,0.3436138771046669,1.9997830354038904
LMC563.31.6521,05:51:04.93,-65:43:23.9,LPV,OSARG,14.704,16.501,321.0,0.045,38.47,LPV,337,14.697,0.0752000000000006,0.0119999999999986,0.0903813743002039,1.7970000000000006,2.506505032404872,1.5851221863068157,0.1198442367601246,1,OGLE4-GSEP-full\phot\I\LMC563.31.6521.dat,OGLE4-GSEP-full\phot\V\LMC563.31.6521.dat,337,14.69903857566766,14.697,14.699038575667656,0.0204718519380823,0.0119999999999986,0.0752000000000006,29,16.494793103448277,16.484,16.493125766871163,0.0400083735077911,0.0180000000000006,0.1246000000000009,1.795754527780618,1.7870000000000026,1.7940871912035077,0.9971781566964708,-0.0012272433352207,1.0028298286365172,0.4323195015795568,0.0031064740084002,-2.507732275740093,0.9971781566964708,lomb_scargle,0.5,14.401823421762042,0.044414859490512104,0.6642008772507174,0.014642345318165191,8.7851001068181,0.48842769394980334,0.5386326762006219,0.7812016740374508,0.35119294691391084,4.606102495907862,0.16059598195224797,2.1968571002663038,0.04370457742954067,5.96680474053285,0.6520082468652602,3.0436991478329607,0.2981549190165202,6.136437385333538,0.08113985534227454,2.841998044383047
LMC562.32.1157,05:51:04.98,-67:04:12.5,RRLYR,RRc,18.614,19.056,0.3910556,0.313,,PULS,345,18.621,0.3484000000000016,0.1069999999999993,-1.2692524172790856,0.4420000000000001,-0.4077614905414038,,,0,OGLE4-GSEP-full\phot\I\LMC562.32.1157.dat,OGLE4-GSEP-full\phot\V\LMC562.32.1157.dat,345,18.62515652173913,18.621,18.60731176738343,0.1190079334348121,0.1069999999999993,0.3484000000000016,29,19.10137931034483,19.115,19.052112545923567,0.182585872907029,0.1479999999999997,0.5226000000000006,0.4762227886056962,0.4939999999999998,0.444800778540138,0.2193083773986875,-0.6589447783154886,4.559789333455644,0.6030675163129983,0.5608112437174855,-0.2511832877740847,0.2193083773986875,lomb_scargle,1.0,18.610289168931033,0.27295716551835203,0.13223768805273667,0.07474250755620644,4.644655981385948,0.6055576836557095,0.13048201377901658,3.0609750115225194,0.017197935546649036,6.147133845143453,0.002933121620673889,1.2675373051102314,0.012525096095322626,4.190324336557073,0.13180311254067045,0.02518382209841441,0.02247912594023421,4.650982884901845,0.09599097785641966,4.512794904826169
LMC563.23.8416,05:51:05.08,-66:00:40.7,RRLYR,RRab,18.54,19.156,0.723986,0.141,,PULS,337,18.542,0.1839999999999975,0.0449999999999981,-0.740134984992268,0.6159999999999997,-0.1402698318436447,,,0,OGLE4-GSEP-full\phot\I\LMC563.23.8416.dat,,337,18.54754896142433,18.542,18.540910293877257,0.0572747514112088,0.0449999999999981,0.1839999999999975,0,,,,,,,,,,0.7239951206922317,-0.1402643606862507,1.3812247782055112,0.6261755099680127,1.0000125978848096,5.47115739399362e-06,0.7239951206922317,lomb_scargle,1.0,18.542108494198768,0.1358689062246416,0.06554363647598868,0.03316077403945734,1.1899627976071323,0.6647854253992289,0.06345253205662578,0.7991900991598423,0.016182711613992994,0.19394194318152422,0.0017448708565730008,5.072026604951203,0.002195388032137108,4.281844910017389,0.25503649877283624,4.878747052041426,0.02749883732009083,2.6744563074716763,0.034598903479185324,1.0850845133780198
LMC563.06.1050,05:51:05.23,-66:49:39.7,RRLYR,RRab,18.601,19.127,0.5957606,0.537,,PULS,335,18.636,0.5168999999999997,0.1340000000000003,-1.0887033032343578,0.5259999999999998,-0.224928221779569,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.1050.dat,OGLE4-GSEP-full\phot\V\LMC563.06.1050.dat,335,18.615158208955226,18.636,18.573662963201038,0.1644298315566995,0.1340000000000003,0.5168999999999997,29,19.12789655172414,19.131,19.04928848939808,0.2950309117978251,0.2459999999999986,0.7936000000000014,0.5127383427689196,0.495000000000001,0.4756255261970423,0.3729706752648066,-0.4283253131546645,2.6811759377329247,0.5547314669461905,0.6260411904795427,-0.2033970913750954,0.3729706752648066,lomb_scargle,1.0,18.60113449498675,0.35621724273156086,0.17690315430131867,0.1042580083090497,13.98007598765796,0.5979707752228889,0.17026892806278093,3.512220595851271,0.04269797425868854,4.749741951898626,0.017871809816174842,5.840232743170827,0.012676732473572922,2.587577384192306,0.2507678573212436,4.00848606737567,0.10496225012695924,1.5867562627966008,0.07445123791992632,1.105065615146394
LMC563.06.216,05:51:05.24,-66:47:14.0,OTHER,Spots,17.237,17.904,67.96,0.063,,OTHER,337,17.238,0.0885999999999995,0.0189999999999983,-0.4124316800531908,0.6670000000000016,1.832253370197008,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.216.dat,OGLE4-GSEP-full\phot\V\LMC563.06.216.dat,337,17.23793768545994,17.238,17.23829430646607,0.0267898396804301,0.0189999999999983,0.0885999999999995,29,17.904344827586208,17.899,17.902717388432187,0.0234738089034034,0.0139999999999993,0.0752000000000023,0.6664071421262676,0.6610000000000014,0.6644230819661168,67.94817874390864,1.8321778205671029,0.0147170979191204,0.6122310433519138,0.9998260556784672,-7.554962990519165e-05,67.94817874390864,lomb_scargle,1.0,17.237197451885567,0.06038911668195577,0.028815265611502192,0.016265620736167465,2.24334578540272,0.6313611911898176,0.02832076987741463,5.6031056230696015,0.00433805782366168,5.92784685515724,0.0022958993782157145,6.120198086568143,0.002040496551239747,4.2155087914492135,0.1531758438220005,1.0048209161976231,0.08106768947854974,1.877251831718512,0.07204947323367121,0.6526422207095663
LMC563.06.6944,05:51:05.28,-66:43:59.0,ECL,,20.42,21.002,3.00582,0.493,,BINARY,337,20.421,0.8771999999999984,0.1030000000000015,10.103695135024228,0.5819999999999972,0.4779629698146467,,,0,OGLE4-GSEP-full\phot\I\LMC563.06.6944.dat,,337,20.487786350148365,20.421,20.406310124062152,0.2923281374280871,0.1030000000000015,0.8771999999999984,0,,,,,,,,,,3.0489114785575238,0.4841448153355069,0.3279859080963256,0.1064511922564055,1.014336014318064,0.0061818455208601,3.0489114785575238,lomb_scargle,1.0,20.414699679607033,0.2586995396664251,0.10527806261835106,0.26866264199048867,1.4920706541361384,0.15535673485949864,0.06761407346229105,0.5725547023312079,0.06251485048367807,1.571290607120653,0.044819640195412826,2.1210583455204715,0.02439058958423238,2.710879641120194,0.9245834081944957,0.4261812024582372,0.6628744268811008,0.40339423852684786,0.3607324383116071,0.4206608317953626
LMC562.07.812,05:51:05.79,-67:59:11.2,OTHER,,18.104,18.045,2.41952,0.049,,OTHER,345,18.109,0.1038000000000032,0.0190000000000019,0.1526346683544863,-0.0589999999999975,0.3837292163821251,,,0,OGLE4-GSEP-full\phot\I\LMC562.07.812.dat,,345,18.108553623188406,18.109,18.1054005229353,0.029946233698187,0.0190000000000019,0.1038000000000032,0,,,,,,,,,,2.4196719322705493,0.3837564867808479,0.4132791667594496,0.3248332536071551,1.0000627943850635,2.727039872274517e-05,2.4196719322705493,lomb_scargle,1.0,18.105001476625056,0.04815736910455959,0.024245097148108675,0.02431646473371492,1.2132981476399236,0.34064933121269714,0.02386715188698068,5.331771097745915,0.0025541366482013904,0.4879006725236662,0.0027033461744579612,1.1851896903787438,0.002086169208952132,0.12813113730294717,0.10701472300910145,2.390729091391009,0.11326639170267369,4.039432318679756,0.087407547361783,3.9337879750376317
LMC563.14.3290,05:51:05.84,-66:30:30.0,DSCT,,20.295,20.654,0.0615313,0.361,,PULS,334,20.3215,0.660899999999998,0.1334999999999979,0.0843835597884243,0.3589999999999982,-1.2109039092763083,,,0,OGLE4-GSEP-full\phot\I\LMC563.14.3290.dat,OGLE4-GSEP-full\phot\V\LMC563.14.3290.dat,334,20.33815868263473,20.3215,20.27316931278141,0.2006720734195757,0.1334999999999979,0.660899999999998,29,20.67955172413793,20.733,20.626105391934804,0.2167377589568447,0.1069999999999993,0.6281999999999996,0.3413930415031991,0.4115000000000002,0.3529360791533946,0.0615310340571021,-1.2109057863337191,16.251961556049565,0.2703080057863098,0.999995677924928,-1.8770574106152795e-06,0.0615310340571021,lomb_scargle,1.0,20.30027578754073,0.3604510278027949,0.16812204376526857,0.16271230868489495,1.250330769592225,0.3425436286195582,0.15345383148326652,3.1498765390334174,0.04486242244763326,3.7505815551578823,0.04834017676568158,5.446580643932838,0.01917116494396912,1.6242800597178426,0.29235126952516216,3.734013784270634,0.31501446590437765,2.2801363340121723,0.1249311585032639,1.591144517943345
LMC563.14.1975,05:51:05.93,-66:27:12.3,ECL,,19.508,19.489,0.85449,0.766,,BINARY,336,19.4745,0.6037500000000016,0.0775000000000005,3.5464448427658257,-0.0189999999999983,-0.0682930154127954,,,0,OGLE4-GSEP-full\phot\I\LMC563.14.1975.dat,OGLE4-GSEP-full\phot\V\LMC563.14.1975.dat,336,19.52075,19.4745,19.479918200713744,0.179298608596877,0.0775000000000005,0.6037500000000016,29,19.477103448275862,19.459,19.464050544318567,0.1120670541708932,0.0249999999999985,0.1361999999999987,-0.0436465517241373,-0.0154999999999994,-0.0158676563951765,0.7473985893721801,-0.1264477261658786,1.3379741602670228,0.2291587892090815,0.8746721311802129,-0.0581547107530831,0.7473985893721801,lomb_scargle,1.0,19.488029614816355,0.23964392155827657,0.10033972604404674,0.15484637664860723,4.17650352273102,0.2541555605198992,0.09220887659945147,4.426785697723694,0.02495355224322493,3.030232785006672,0.019345452684736347,0.8316304557406623,0.02384653831751591,4.2812077610657,0.27061984879851986,0.4598466967388708,0.20980032940615426,0.11764397692875406,0.2586143460038398,5.4236208917096835
